Laptop_Brand,CPU_Brand,CPU_Sub_Series,RAM,Screen_Size,Resolution,Panel_Type,Touchscreen,GPU_Brand,SSD,HDD,Weight,Price
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.41,849.99
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.67,759.95
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.85,858.33
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,1,Intel,512,0,1.4,1189.57
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,0,1000,1.65,839.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,0,2000,1.65,929.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,128,500,1.65,949.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.65,629.99
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.8,799.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,500,1.65,999.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,2000,1.65,1249.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.65,679.99
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.65,739.99
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,2000,1.65,929.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.65,1089.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,1000,1000,1.65,1349.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.65,1339.0
Acer,Intel,Core_i5,8,17.3,1920 x 1080,IPS,0,Intel,512,0,2.6,999.99
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,256,0,1.65,749.99
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,256,500,1.65,1229.0
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.65,1209.0
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,512,0,1.65,699.99
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.65,749.99
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,512,2000,1.65,939.0
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.65,1199.0
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,4000,0,1.65,2029.0
Acer,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,Intel,256,500,1.65,1339.0
Acer,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.65,1219.0
Acer,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,Intel,256,2000,1.65,1429.0
Acer,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,Intel,512,0,1.65,639.99
Acer,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.65,789.99
Acer,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,Intel,512,2000,1.65,1109.0
Acer,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.65,1219.0
Acer,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.65,1419.0
Acer,Intel,Core_i5,36,15.6,1920 x 1080,IPS,0,Intel,512,0,1.65,1329.0
Acer,Intel,Core_i5,36,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.65,1259.0
Acer,Intel,Core_i5,36,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.65,999.99
Acer,Intel,Core_i5,36,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.65,1829.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.2,779.99
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,2000,2.2,999.99
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.2,989.99
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.2,973.66
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.8,699.99
Acer,Intel,Core_i5,8,15.6,1366 x 768,TN,0,NVIDIA,0,1000,2.55,655.0
Acer,Intel,Core_i5,8,13.3,1920 x 1080,IPS,1,Intel,256,0,1.6,634.67
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.5,699.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,NVIDIA,0,1000,2.2,799.99
Acer,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,NVIDIA,128,0,2.4,1088.88
Acer,Intel,Core_i5,4,15.6,1366 x 768,TN,0,Intel,0,1000,2.1,604.41
Acer,Intel,Core_i5,6,15.6,1366 x 768,TN,0,Intel,0,1000,2.1,799.11
Acer,Intel,Core_i5,6,15.6,1366 x 768,TN,0,Intel,128,1000,2.1,1499.11
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.5,649.0
Acer,Intel,Core_i5,8,17.3,1920 x 1080,TN,0,NVIDIA,256,1000,3.0,1499.11
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,0,1000,2.48,899.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,128,1000,2.48,1029.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.48,1999.11
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.48,1019.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.48,821.41
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.48,999.0
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,128,1000,2.48,1499.11
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.48,889.0
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.48,958.88
Acer,Intel,Core_i5,4,14.0,1920 x 1080,IPS,0,Intel,256,0,1.7,999.11
Acer,Intel,Core_i5,4,15.6,1366 x 768,TN,0,Intel,0,1000,2.1,791.78
Acer,Intel,Core_i5,8,13.3,1920 x 1080,IPS,0,Intel,256,0,1.35,699.0
Acer,Intel,Core_i5,8,13.3,1920 x 1080,IPS,1,Intel,256,0,1.5,1159.0
Acer,Intel,Core_i5,8,13.3,1920 x 1080,TN,1,Intel,256,0,1.5,999.11
Acer,Intel,Core_i5,8,13.5,2256 x 1504,IPS,1,Intel,64,0,1.5,749.0
Acer,Intel,Core_i5,8,13.5,2256 x 1504,IPS,1,Intel,128,0,1.5,629.0
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,256,0,0.97,759.99
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.45,649.99
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,NVIDIA,256,0,1.7,1099.0
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,1,Intel,256,0,1.7,629.0
Acer,Intel,Core_i5,8,15.6,1366 x 768,TN,0,Intel,16,1000,2.1,659.99
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,2.0,649.99
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.0,1199.11
Acer,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,Intel,256,0,1.9,999.11
Acer,Intel,Core_i5,8,13.3,1920 x 1080,IPS,1,Intel,256,0,1.6,799.0
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,1,Intel,0,1000,1.7,859.0
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,1,Intel,256,0,1.7,628.88
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,0.99,753.9
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.9,769.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.9,1999.11
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,0,1000,2.48,839.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,0,1000,2.48,839.88
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.48,770.0
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,NVIDIA,0,1000,2.48,879.0
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.48,869.0
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,0,2000,2.48,1499.11
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,128,500,2.48,1499.11
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,500,2.48,1499.11
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.48,849.99
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.48,1499.11
Acer,Intel,Core_i5,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.1,1339.26
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.3,768.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,128,1000,2.3,779.99
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.3,750.18
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.3,817.9
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,849.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,913.1
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,911.9
Acer,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1949.0
Acer,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,NVIDIA,256,0,2.3,869.99
Acer,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.3,899.0
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.3,1079.0
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1150.0
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.3,745.0
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.3,914.29
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,889.98
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,945.24
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,944.05
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,995.99
Acer,Intel,Core_i5,16,15.6,1920 x 1080,IPS,1,NVIDIA,512,0,2.35,1149.99
Acer,Intel,Core_i5,16,15.6,1920 x 1080,TN,0,NVIDIA,256,0,2.3,879.99
Acer,Intel,Core_i5,24,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,932.99
Acer,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.3,991.57
Acer,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,955.95
Acer,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1007.99
Acer,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,989.0
Acer,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1052.38
Acer,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.3,1199.9
Acer,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,1000,2.3,1249.99
Acer,Intel,Core_i5,32,15.6,1920 x 1080,TN,0,NVIDIA,256,0,2.3,919.99
Acer,Intel,Core_i5,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,2000,2.3,1559.99
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.6,689.99
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,512,0,0.99,899.0
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.19,640.0
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,1,Intel,512,0,1.5,749.0
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,1,Intel,1000,0,1.5,869.99
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,1,Intel,2000,0,1.5,1079.0
Acer,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,512,0,1.8,1085.88
Acer,Intel,Core_i7,16,13.5,2256 x 1504,IPS,0,Intel,1000,0,1.18,1199.95
Acer,Intel,Core_i7,16,13.5,2256 x 1504,IPS,1,Intel,256,0,1.2,973.99
Acer,Intel,Core_i7,16,13.5,2256 x 1504,IPS,1,Intel,512,0,1.2,861.94
Acer,Intel,Core_i7,16,13.5,2256 x 1504,IPS,1,Intel,1000,0,1.2,989.99
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,1,NVIDIA,512,0,1.74,1009.79
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.5,1499.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.1,1859.0
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.5,2369.0
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.1,1479.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.5,2298.95
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.5,2352.09
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.1,1599.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.09,1545.0
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.09,1668.88
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.5,1349.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.5,1779.0
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.5,1879.0
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.5,1899.0
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,0,2.9,2699.99
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.9,1899.99
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.9,1869.97
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.9,2499.99
Acer,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.1,1749.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.5,2449.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.5,2498.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.1,1809.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.1,3699.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.09,1699.99
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.09,2198.98
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.5,1879.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.5,1779.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.5,1999.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.5,1949.0
Acer,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.9,1682.99
Acer,Intel,Core_i7,40,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.1,1849.0
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.1,1919.0
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.09,1899.99
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.5,2099.0
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.5,2249.0
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.5,2249.0
Acer,Intel,Core_i7,32,15.6,3840 x 2160,IPS,1,NVIDIA,1000,0,2.5,3899.99
Acer,Intel,Core_i7,16,16.1,1920 x 1080,IPS,0,Intel,512,0,1.7,1302.68
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,1000,0,1.7,1499.0
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,2000,0,1.7,1449.0
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,512,0,1.7,1609.0
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,1000,0,1.7,2239.0
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,2000,0,1.7,2209.0
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,4000,0,1.7,2659.0
Acer,Intel,Core_i7,24,14.0,1920 x 1080,IPS,0,NVIDIA,512,0,1.7,1779.0
Acer,Intel,Core_i7,24,14.0,1920 x 1080,IPS,0,NVIDIA,1000,0,1.7,2189.0
Acer,Intel,Core_i7,24,14.0,1920 x 1080,IPS,0,NVIDIA,2000,0,1.7,2489.0
Acer,Intel,Core_i7,32,14.0,1920 x 1080,IPS,0,NVIDIA,512,0,1.7,1599.0
Acer,Intel,Core_i7,32,14.0,1920 x 1080,IPS,0,NVIDIA,1000,0,1.7,1649.0
Acer,Intel,Core_i7,32,14.0,1920 x 1080,IPS,0,NVIDIA,2000,0,1.7,1799.0
Acer,Intel,Core_i7,40,14.0,1920 x 1080,IPS,0,NVIDIA,512,0,1.7,1969.0
Acer,Intel,Core_i7,40,14.0,1920 x 1080,IPS,0,NVIDIA,2000,0,1.7,2679.0
Acer,Intel,Core_i7,8,13.5,2256 x 1504,IPS,0,Intel,512,0,1.2,729.99
Acer,Intel,Core_i7,8,13.5,2256 x 1504,IPS,0,Intel,512,1000,1.2,927.99
Acer,Intel,Core_i7,8,13.5,2256 x 1504,IPS,0,Intel,1000,0,1.2,778.99
Acer,Intel,Core_i7,8,13.5,2256 x 1504,IPS,0,Intel,1000,1000,1.2,1019.99
Acer,Intel,Core_i7,8,13.5,2256 x 1504,IPS,0,Intel,2000,0,1.2,1137.99
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.2,649.89
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.2,699.0
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.2,807.99
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,2000,0,1.2,1089.0
Acer,Intel,Core_i7,12,15.6,1920 x 1080,IPS,0,Intel,512,0,1.65,889.99
Acer,Intel,Core_i7,16,13.5,2256 x 1504,IPS,0,Intel,512,0,1.2,899.99
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.2,999.99
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.0,1049.0
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.85,1225.0
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.37,1119.99
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,1000,0,1.25,1399.0
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.65,964.01
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,Intel,512,0,2.6,929.0
Acer,Intel,Core_i7,8,17.3,1920 x 1080,IPS,0,NVIDIA,256,0,2.7,1329.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.2,1139.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.0,1429.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1219.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1599.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,2000,2.3,1629.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,1639.0
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1879.0
Acer,Intel,Core_i7,16,16.0,3072 x 1920,IPS,1,NVIDIA,1000,0,2.4,1999.99
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,512,1000,2.7,1399.99
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.7,1198.0
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.7,1449.99
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,2000,2.7,1479.99
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.7,1599.0
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,2000,1000,2.7,1629.0
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.9,1799.99
Acer,Intel,Core_i7,16,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.9,1999.99
Acer,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1687.99
Acer,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,1747.99
Acer,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1802.99
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.2,1339.99
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.3,1649.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.3,1889.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,1699.0
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,1835.99
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,1000,2000,2.3,1729.99
Acer,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.3,1978.99
Acer,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,512,1000,2.7,1479.99
Acer,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.7,1439.99
Acer,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.7,1529.99
Acer,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.7,1699.0
Acer,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,2000,1000,2.7,1669.99
Acer,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,2000,2000,2.7,1759.99
Acer,Intel,Core_i7,32,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.9,2199.99
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,512,2000,2.3,2049.0
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.3,1869.0
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.3,2062.99
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,1000,2000,2.3,1859.99
Acer,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.3,1999.0
Acer,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.7,1779.0
Acer,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,1000,1000,2.7,1809.0
Acer,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.7,1899.0
Acer,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,2000,1000,2.7,1929.0
Acer,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,1000,0,2.9,2599.99
Acer,Intel,Core_i7,64,17.3,1920 x 1080,IPS,0,NVIDIA,2000,0,2.9,2799.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.8,830.0
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,1,Intel,512,0,1.9,1499.11
Acer,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.3,1499.11
Acer,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,0,1000,2.2,698.98
Acer,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,0,1000,2.2,898.98
Acer,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.7,899.97
Acer,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,0,1000,2.4,1398.99
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,0,1000,2.48,1669.5
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,128,1000,2.48,1999.11
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.7,1999.11
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.7,1999.11
Acer,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.7,1499.11
